timestep,agent,x-coord,y-coord
666,7,35,13
666,8,26,3
666,9,34,15
666,10,35,13
666,11,30,17
667,-1,30,18
667,0,40,47
667,1,28,41
667,2,28,41
667,3,39,42
667,4,41,16
667,5,31,22
667,6,38,15
667,7,35,12
667,8,26,4
667,9,35,15
667,10,35,12
667,11,30,16
668,-1,31,18
668,0,39,47
668,1,29,41
668,2,28,42
668,3,39,43
668,4,41,15
668,5,31,21
668,6,37,15
668,7,35,11
668,8,26,5
668,9,35,14
668,10,35,11
668,11,30,17
669,-1,32,18
669,0,40,47
669,1,29,42
669,2,28,43
669,3,39,44
669,4,41,16
669,5,31,20
669,6,38,15
669,7,35,12
669,8,26,4
669,9,36,14
669,10,35,12
669,11,29,17
670,-1,32,17
670,0,41,47
670,1,28,42
670,2,28,42
670,3,39,45
670,4,41,15
670,5,31,19
670,6,37,15
670,7,35,13
670,8,26,3
670,9,36,13
670,10,35,13
670,11,30,17
671,-1,31,17
671,0,40,47
671,1,27,42
671,2,28,41
671,3,39,46
671,4,41,14
671,5,31,18
671,6,36,15
671,7,35,12
671,8,26,4
671,9,37,13
671,10,36,13
671,11,30,16
672,-1,32,17
672,0,39,47
672,1,28,42
672,2,28,42
672,3,40,46
672,4,41,13
672,5,31,17
672,6,36,14
672,7,35,11
672,8,26,5
672,9,37,12
672,10,35,13
672,11,31,16
673,-1,33,17
673,0,40,47
673,1,29,42
673,2,28,43
673,3,40,47
673,4,42,13
673,5,31,16
673,6,35,14
673,7,35,12
673,8,26,4
673,9,38,12
673,10,35,14
673,11,31,15
674,-1,34,16
674,0,41,47
674,1,28,42
674,2,28,42
674,3,40,48
674,4,42,12
674,5,31,15
674,6,35,13
674,7,36,12
674,8,26,3
674,9,38,11
674,10,36,14
674,11,32,15
675,-1,34,15
675,0,40,47
675,1,28,43
675,2,28,41
675,3,40,47
675,4,42,13
675,5,30,15
675,6,35,12
675,7,35,12
675,8,26,4
675,9,39,11
675,10,36,13
675,11,32,14
676,-1,35,15
676,0,39,47
676,1,28,44
676,2,28,40
676,3,40,46
676,4,42,12
676,5,31,15
676,6,35,11
676,7,34,12
676,8,26,5
676,9,39,10
676,10,35,13
676,11,33,14
677,-1,35,15
677,0,40,47
677,1,28,43
677,2,27,40
677,3,40,47
677,4,42,11
677,5,32,15
677,6,35,12
677,7,35,12
677,8,26,4
677,9,40,10
677,10,35,12
677,11,33,13
678,-1,36,14
678,0,41,47
678,1,29,43
678,2,27,41
678,3,40,48
678,4,42,10
678,5,32,14
678,6,35,13
678,7,36,12
678,8,26,3
678,9,40,9
678,10,35,11
678,11,34,13
679,-1,37,14
679,0,40,47
679,1,28,43
679,2,28,41
679,3,40,47
679,4,42,9
679,5,33,14
679,6,36,13
679,7,35,12
679,8,26,4
679,9,40,10
679,10,35,12
679,11,35,13
680,-1,37,13
680,0,39,47
680,1,28,42
680,2,28,42
680,3,40,46
680,4,42,8
680,5,33,15
680,6,35,13
680,7,34,12
680,8,26,5
680,9,40,9
680,10,35,13
680,11,35,12
681,-1,37,12
681,0,40,47
681,1,28,41
681,2,28,41
681,3,40,47
681,4,42,7
681,5,33,16
681,6,35,12
681,7,35,12
681,8,27,5
681,9,41,9
681,10,35,12
681,11,35,11
682,-1,37,11
682,0,41,47
682,1,28,42
682,2,28,42
682,3,40,48
682,4,43,7
682,5,33,15
682,6,36,12
682,7,36,12
682,8,27,6
682,9,41,8
682,10,35,11
682,11,35,12
683,-1,38,11
683,0,40,47
683,1,28,43
683,2,27,42
683,3,40,47
683,4,43,6
683,5,33,14
683,6,35,12
683,7,35,12
683,8,27,5
683,9,42,8
683,10,35,12
683,11,35,13
684,-1,39,11
684,0,39,47
684,1,27,43
684,2,26,42
684,3,40,46
684,4,44,6
684,5,33,13
684,6,34,12
684,7,35,13
684,8,28,5
684,9,42,7
684,10,35,13
684,11,35,12
685,-1,40,11
685,0,38,47
685,1,27,42
685,2,26,43
685,3,40,47
685,4,44,5
685,5,34,13
685,6,35,12
685,7,36,13
685,8,27,5
685,9,43,7
685,10,35,12
685,11,35,11
686,-1,40,11
686,0,39,47
686,1,27,41
686,2,27,43
686,3,40,48
686,4,45,5
686,5,34,12
686,6,36,12
686,7,35,13
686,8,26,5
686,9,43,6
686,10,35,11
686,11,35,12
687,-1,40,10
687,0,40,47
687,1,28,41
687,2,27,42
687,3,40,47
687,4,45,4
687,5,35,12
687,6,35,12
687,7,35,12
687,8,25,5
687,9,44,6
687,10,35,12
687,11,34,12
688,-1,40,9
688,0,41,47
688,1,28,42
688,2,28,42
688,3,40,46
688,4,44,4
688,5,36,12
688,6,34,12
688,7,35,11
688,8,25,4
688,9,44,5
688,10,35,13
688,11,35,12
689,-1,40,8
689,0,40,47
689,1,28,43
689,2,29,42
689,3,40,47
689,4,45,4
689,5,35,12
689,6,35,12
689,7,35,12
689,8,26,4
689,9,45,5
689,10,35,12
689,11,36,12
690,-1,40,7
690,0,39,47
690,1,28,42
690,2,28,42
690,3,41,47
690,4,46,4
690,5,36,12
690,6,36,12
690,7,35,13
690,8,27,4
690,9,45,4
690,10,35,11
690,11,35,12
691,-1,41,6
691,0,40,47
691,1,28,41
691,2,27,42
691,3,40,47
691,4,46,3
691,5,36,13
691,6,35,12
691,7,35,12
691,8,26,4
691,9,46,4
691,10,35,12
691,11,34,12
692,-1,42,6
692,0,40,46
692,1,28,42
692,2,28,42
692,3,39,47
692,4,47,3
692,5,37,13
692,6,34,12
692,7,35,11
692,8,25,4
692,9,46,3
692,10,35,13
692,11,35,12
693,-1,43,6
693,0,40,47
693,1,28,43
693,2,29,42
693,3,40,47
693,4,46,3
693,5,36,13
693,6,35,12
693,7,35,12
693,8,26,4
693,9,47,3
693,10,35,12
693,11,36,12
694,-1,44,6
694,0,41,47
694,1,28,42
694,2,28,42
694,3,41,47
694,4,45,3
694,5,35,13
694,6,36,12
694,7,35,13
694,8,27,4
694,9,46,3
694,10,35,11
694,11,35,12
695,-1,45,6
695,0,41,48
695,1,28,41
695,2,27,42
695,3,41,46
695,4,44,3
695,5,35,12
695,6,35,12
695,7,35,12
695,8,27,3
695,9,45,3
695,10,35,12
695,11,34,12
696,-1,45,5
696,0,41,47
696,1,28,42
696,2,28,42
696,3,41,47
696,4,44,4
696,5,35,11
696,6,36,12
696,7,35,11
696,8,27,4
696,9,44,3
696,10,35,13
696,11,35,12
697,-1,45,5
697,0,40,47
697,1,28,43
697,2,29,42
697,3,40,47
697,4,43,4
697,5,35,12
697,6,35,12
697,7,35,12
697,8,26,4
697,9,43,3
697,10,35,12
697,11,35,13
698,-1,44,5
698,0,39,47
698,1,28,42
698,2,28,42
698,3,39,47
698,4,42,4
698,5,35,13
698,6,34,12
698,7,35,13
698,8,26,5
698,9,42,3
698,10,35,11
698,11,35,12
699,-1,43,5
699,0,38,47
699,1,29,42
699,2,27,42
699,3,38,47
699,4,41,4
699,5,35,12
699,6,35,12
699,7,35,12
699,8,26,4
699,9,41,3
699,10,35,12
699,11,35,11
700,-1,42,5
700,0,37,47
700,1,28,42
700,2,28,42
700,3,37,47
700,4,40,4
700,5,35,11
700,6,36,12
700,7,35,11
700,8,26,3
700,9,40,3
700,10,35,13
700,11,35,12
701,-1,41,5
701,0,36,47
701,1,28,41
701,2,29,42
701,3,36,47
701,4,39,4
701,5,35,12
701,6,36,13
701,7,35,12
701,8,26,4
701,9,39,3
701,10,36,13
701,11,35,13
702,-1,40,5
702,0,35,47
702,1,28,40
702,2,28,42
702,3,35,47
702,4,38,4
702,5,35,13
702,6,36,14
702,7,35,13
702,8,26,5
702,9,38,3
702,10,37,13
702,11,35,12
703,-1,39,5
703,0,34,47
703,1,28,39
703,2,28,41
703,3,34,47
703,4,37,4
703,5,34,13
703,6,36,15
703,7,35,12
703,8,27,5
703,9,37,3
703,10,37,12
703,11,35,11
704,-1,38,5
704,0,33,47
704,1,28,38
704,2,28,42
704,3,33,47
704,4,36,4
704,5,34,12
704,6,36,16
704,7,35,11
704,8,27,6
704,9,36,3
704,10,36,12
704,11,35,12
705,-1,37,5
705,0,32,47
705,1,28,37
705,2,28,43
705,3,32,47
705,4,35,4
705,5,35,12
705,6,35,16
705,7,35,12
705,8,27,7
705,9,35,3
705,10,35,12
705,11,35,13
706,-1,36,5
706,0,31,47
706,1,28,36
706,2,28,42
706,3,31,47
706,4,34,4
706,5,34,12
706,6,34,16
706,7,34,12
706,8,27,8
706,9,34,3
706,10,34,12
706,11,34,13
707,-1,36,4
707,0,30,47
707,1,28,35
707,2,28,43
707,3,30,47
707,4,33,4
707,5,33,12
707,6,33,16
707,7,33,12
707,8,27,9
707,9,33,3
707,10,33,12
707,11,33,13
708,-1,35,3
708,0,29,47
708,1,28,34
708,2,28,42
708,3,29,47
708,4,32,4
708,5,32,12
708,6,32,16
708,7,32,12
708,8,27,10
708,9,32,3
708,10,32,12
708,11,32,13
709,-1,34,3
709,0,28,47
709,1,28,33
709,2,28,41
709,3,28,47
709,4,31,4
709,5,31,12
709,6,31,16
709,7,31,12
709,8,27,11
709,9,31,3
709,10,31,12
709,11,31,13
710,-1,33,3
710,0,27,47
710,1,28,32
710,2,28,42
710,3,27,47
710,4,30,4
710,5,30,12
710,6,30,16
710,7,30,12
710,8,27,12
710,9,30,3
710,10,30,12
710,11,30,13
711,-1,32,3
711,0,26,47
711,1,28,31
711,2,27,42
711,3,26,47
711,4,29,4
711,5,29,12
711,6,29,16
711,7,29,12
711,8,27,13
711,9,29,3
711,10,29,12
711,11,29,13
712,-1,31,3
712,0,25,47
712,1,28,30
712,2,26,42
712,3,25,47
712,4,28,4
712,5,28,12
712,6,28,16
712,7,28,12
712,8,27,14
712,9,28,3
712,10,28,12
712,11,28,13
713,-1,30,3
713,0,24,47
713,1,28,29
713,2,25,42
713,3,24,47
713,4,27,4
713,5,27,12
713,6,27,16
713,7,27,12
713,8,26,14
713,9,27,3
713,10,27,12
713,11,27,13
714,-1,29,3
714,0,23,47
714,1,28,28
714,2,24,42
714,3,23,47
714,4,26,4
714,5,26,12
714,6,26,16
714,7,26,12
714,8,25,14
714,9,26,3
714,10,26,12
714,11,26,13
715,-1,29,4
715,0,22,47
715,1,27,28
715,2,23,42
715,3,22,47
715,4,25,4
715,5,25,12
715,6,25,16
715,7,25,12
715,8,24,14
715,9,25,3
715,10,25,12
715,11,25,13
716,-1,29,5
716,0,21,47
716,1,26,28
716,2,22,42
716,3,21,47
716,4,24,4
716,5,24,12
716,6,24,16
716,7,24,12
716,8,23,14
716,9,24,3
716,10,24,12
716,11,24,13
717,-1,29,6
717,0,20,47
717,1,25,28
717,2,21,42
717,3,20,47
717,4,23,4
717,5,23,12
717,6,23,16
717,7,23,12
717,8,22,14
717,9,23,3
717,10,23,12
717,11,23,13
718,-1,29,7
718,0,19,47
718,1,24,28
718,2,21,41
718,3,19,47
718,4,22,4
718,5,22,12
718,6,22,16
718,7,22,12
718,8,21,14
718,9,22,3
718,10,22,12
718,11,22,13
719,-1,28,7
719,0,18,47
719,1,23,28
719,2,20,41
719,3,18,47
719,4,21,4
719,5,21,12
719,6,21,16
719,7,21,12
719,8,20,14
719,9,21,3
719,10,21,12
719,11,21,13
720,-1,27,7
720,0,17,47
720,1,22,28
720,2,20,40
720,3,17,47
720,4,20,4
720,5,20,12
720,6,20,16
720,7,20,12
720,8,19,14
720,9,20,3
720,10,20,12
720,11,20,13
721,-1,26,7
721,0,16,47
721,1,21,28
721,2,19,40
721,3,16,47
721,4,19,4
721,5,19,12
721,6,19,16
721,7,19,12
721,8,18,14
721,9,19,3
721,10,19,12
721,11,19,13
722,-1,25,7
722,0,15,47
722,1,20,28
722,2,19,39
722,3,15,47
722,4,18,4
722,5,18,12
722,6,18,16
722,7,18,12
722,8,17,14
722,9,18,3
722,10,18,12
722,11,18,13
723,-1,24,7
723,0,14,47
723,1,19,28
723,2,18,39
723,3,14,47
723,4,17,4
723,5,17,12
723,6,18,17
723,7,17,12
723,8,16,14
723,9,17,3
723,10,17,12
723,11,17,13
724,-1,23,7
724,0,13,47
724,1,18,28
724,2,18,38
724,3,13,47
724,4,16,4
724,5,16,12
724,6,17,17
724,7,16,12
724,8,15,14
724,9,16,3
724,10,16,12
724,11,16,13
725,-1,23,8
725,0,12,47
725,1,17,28
725,2,17,38
725,3,12,47
725,4,15,4
725,5,15,12
725,6,17,18
725,7,15,12
725,8,14,14
725,9,15,3
725,10,15,12
725,11,15,13
726,-1,23,9
726,0,11,47
726,1,16,28
726,2,17,37
726,3,11,47
726,4,14,4
726,5,14,12
726,6,16,18
726,7,14,12
726,8,13,14
726,9,14,3
726,10,14,12
726,11,14,13
727,-1,22,9
727,0,10,47
727,1,15,28
727,2,16,37
727,3,10,47
727,4,13,4
727,5,13,12
727,6,16,19
727,7,13,12
727,8,12,14
727,9,13,3
727,10,13,12
727,11,13,13
728,-1,21,9
728,0,9,47
728,1,14,28
728,2,16,36
728,3,9,47
728,4,12,4
728,5,12,12
728,6,15,19
728,7,12,12
728,8,11,14
728,9,12,3
728,10,12,12
728,11,12,13
729,-1,20,9
729,0,8,47
729,1,13,28
729,2,15,36
729,3,8,47
729,4,11,4
729,5,11,12
729,6,15,20
729,7,11,12
729,8,11,13
729,9,11,3
729,10,11,12
729,11,11,13
730,-1,19,9
730,0,7,47
730,1,12,28
730,2,15,35
730,3,7,47
730,4,10,4
730,5,10,12
730,6,14,20
730,7,10,12
730,8,10,13
730,9,10,3
730,10,10,12
730,11,10,13
731,-1,18,9
731,0,6,47
731,1,11,28
731,2,14,35
731,3,6,47
731,4,9,4
731,5,9,12
731,6,14,21
731,7,9,12
731,8,10,12
731,9,9,3
731,10,9,12
731,11,10,12
732,-1,17,9
732,0,5,47
732,1,10,28
732,2,14,34
732,3,5,47
732,4,8,4
732,5,9,11
732,6,13,21
732,7,9,11
732,8,9,12
732,9,9,4
732,10,9,11
732,11,9,12
733,-1,16,9
733,0,4,47
733,1,9,28
733,2,13,34
733,3,4,47
733,4,8,5
733,5,8,11
733,6,13,22
733,7,8,11
733,8,9,11
733,9,8,4
733,10,8,11
733,11,9,11
734,-1,15,9
734,0,3,47
734,1,8,28
734,2,13,33
734,3,3,47
734,4,7,5
734,5,8,10
734,6,12,22
734,7,8,10
734,8,8,11
734,9,8,5
734,10,8,10
734,11,8,11
735,-1,14,9
735,0,3,48
735,1,7,28
735,2,12,33
735,3,3,48
735,4,7,6
735,5,7,10
735,6,12,23
735,7,7,10
735,8,8,10
735,9,7,5
735,10,7,10
735,11,8,10
736,-1,13,9
736,0,2,48
736,1,7,27
736,2,12,32
736,3,2,48
736,4,6,6
736,5,7,9
736,6,11,23
736,7,7,9
736,8,7,10
736,9,7,6
736,10,7,9
736,11,7,10
737,-1,12,9
737,0,2,49
737,1,7,27
737,2,11,32
737,3,2,49
737,4,6,7
737,5,6,9
737,6,11,24
737,7,6,9
737,8,7,9
737,9,6,6
737,10,6,9
737,11,7,9
738,-1,11,9
738,0,1,49
738,1,7,27
738,2,11,31
738,3,1,49
738,4,5,7
738,5,6,8
738,6,10,24
738,7,6,8
738,8,6,9
738,9,6,7
738,10,6,8
738,11,6,9
739,-1,10,9
739,0,1,50
739,1,7,27
739,2,10,31
739,3,1,50
739,4,5,7
739,5,5,8
739,6,10,25
739,7,5,8
739,8,6,8
739,9,5,7
739,10,5,8
739,11,6,8
740,-1,9,9
740,0,0,50
740,1,7,27
740,2,10,30
740,3,0,50
740,4,5,7
740,5,5,7
740,6,9,25
740,7,5,7
740,8,5,8
740,9,5,7
740,10,5,7
740,11,5,8
741,-1,8,9
741,0,0,50
741,1,7,27
741,2,9,30
741,3,0,50
741,4,5,7
741,5,5,7
741,6,9,26
741,7,5,7
741,8,5,7
741,9,5,7
741,10,5,7
741,11,5,7
742,-1,7,9
742,0,0,50
742,1,7,27
742,2,9,29
742,3,0,50
742,4,5,7
742,5,5,7
742,6,8,26
742,7,5,7
742,8,5,7
742,9,5,7
742,10,5,7
742,11,5,7
743,-1,6,9
743,0,0,50
743,1,7,27
743,2,8,29
743,3,0,50
743,4,5,7
743,5,5,7
743,6,8,27
743,7,5,7
743,8,5,7
743,9,5,7
743,10,5,7
743,11,5,7
744,-1,6,8
744,0,0,50
744,1,7,27
744,2,8,28
744,3,0,50
744,4,5,7
744,5,5,7
744,6,7,27
744,7,5,7
744,8,5,7
744,9,5,7
744,10,5,7
744,11,5,7
745,-1,6,7
745,0,0,50
745,1,7,27
745,2,7,28
745,3,0,50
745,4,5,7
745,5,5,7
745,6,7,27
745,7,5,7
745,8,5,7
745,9,5,7
745,10,5,7
745,11,5,7
746,-1,5,7
746,0,0,50
746,1,7,27
746,2,7,27
746,3,0,50
746,4,5,7
746,5,5,7
746,6,7,27
746,7,5,7
746,8,5,7
746,9,5,7
746,10,5,7
746,11,5,7
747,-1,4,7
747,0,0,50
747,1,7,27
747,2,7,27
747,3,0,50
747,4,5,7
747,5,5,7
747,6,7,27
747,7,5,7
747,8,5,7
747,9,5,7
747,10,5,7
747,11,5,7
748,-1,4,7
748,0,0,50
748,1,7,27
748,2,7,27
748,3,0,50
748,4,5,7
748,5,5,7
748,6,7,27
748,7,5,7
748,8,5,7
748,9,5,7
748,10,5,7
748,11,5,7
749,-1,4,7
749,0,0,50
749,1,7,27
749,2,7,27
749,3,0,50
749,4,5,7
749,5,5,7
749,6,7,27
749,7,5,7
749,8,5,7
749,9,5,7
749,10,5,7
749,11,5,7
750,-1,5,7
750,0,0,50
750,1,7,27
750,2,7,27
750,3,0,50
750,4,5,7
750,5,5,7
750,6,7,27
750,7,5,7
750,8,5,7
750,9,5,7
750,10,5,7
750,11,5,7
